grid_LightGBM,kde_LightGBM,grid_TCN_refined,kde_TCN_refined
0.003432062405797437,7.763426329661684,0.11728093487437187,4.183501904218074
0.004067315352661291,7.815821528455964,0.11837190819095479,4.197989118855236
0.004702568299525159,7.867582477785652,0.11946288150753771,4.2128062345963215
0.005337821246389013,7.918623471966364,0.12055385482412062,4.227925028841859
0.005973074193252867,7.968858162422415,0.12164482814070353,4.243314842447098
0.006608327140116721,8.018199708879328,0.12273580145728645,4.2589426349785375
0.007243580086980575,8.066560934891262,0.12382677477386937,4.274773049731722
0.007878833033844443,8.113854487505964,0.12491774809045228,4.290768488409845
0.008514085980708297,8.159993000833222,0.12600872140703517,4.306889195314543
0.009149338927572151,8.204889263245743,0.1270996947236181,4.323093350852073
0.009784591874436005,8.248456387904362,0.12819066804020102,4.339337174110284
0.010419844821299873,8.290607986262954,0.12928164135678394,4.3555750342146355
0.011055097768163727,8.331258344172447,0.13037261467336686,4.3717595701252145
0.011690350715027581,8.370322600168494,0.13146358798994978,4.387841818491685
0.012325603661891435,8.407716925494054,0.1325545613065327,4.403771349139572
0.012960856608755303,8.443358705376298,0.13364553462311562,4.419496407719441
0.013596109555619157,8.477166721047745,0.1347365079396985,4.434964065010869
0.014231362502483011,8.509061331974271,0.1358274812562814,4.450120372335625
0.014866615449346865,8.538964657727995,0.13691845457286433,4.464910522499603
0.015501868396210733,8.566800758921357,0.13800942788944726,4.479279015650919
0.016137121343074587,8.592495816600229,0.13910040120603018,4.493169829412529
0.01677237428993844,8.615978309478637,0.1401913745226131,4.506526592621753
0.017407627236802295,8.637179188386131,0.14128234783919602,4.519292761986552
0.01804288018366615,8.656032047290905,0.14237332115577894,4.531411800949457
0.018678133130530017,8.672473290257729,0.1434642944723618,4.5428273600346065
0.01931338607739387,8.68644229369955,0.14455526778894473,4.553483457941914
0.019948639024257725,8.697881563285648,0.14564624110552765,4.563324662644596
0.02058389197112158,8.706736884876982,0.14673721442211057,4.572296271742626
0.021219144917985447,8.71295746887133,0.1478281877386935,4.580344491324866
0.0218543978648493,8.716496087356852,0.14891916105527642,4.587416612596903
0.022489650811713155,8.717309203492386,0.15001013437185934,4.593461185539741
0.02312490375857701,8.715357092556609,0.15110110768844226,4.598428188876758
0.023760156705440877,8.710603954135463,0.15219208100502513,4.602269195642266
0.02439540965230473,8.703018014948247,0.15328305432160805,4.604937533664863
0.025030662599168585,8.692571621846898,0.15437402763819097,4.606388440302246
0.02566591554603244,8.679241324560547,0.1554650009547739,4.606579210791196
0.026301168492896307,8.663007947797585,0.1565559742713568,4.605469339606748
0.02693642143976016,8.643856652360453,0.15764694758793973,4.603020654258272
0.027571674386624015,8.621776984973689,0.15873792090452266,4.5991974409866225
0.02820692733348787,8.596762916573025,0.15982889422110558,4.593966561865912
0.028842180280351723,8.568812868852543,0.16091986753768844,4.587297562855284
0.02947743322721559,8.537929728917282,0.16201084085427137,4.579162772390131
0.030112686174079445,8.504120851940419,0.1631018141708543,4.569537390148347
0.0307479391209433,8.467398051776417,0.1641927874874372,4.558399565674936
0.03138319206780715,8.42777757953436,0.16528376080402013,4.545730466597536
0.03201844501467102,8.385280090168509,0.16637473412060305,4.531514336215739
0.032653697961534875,8.339930597195629,0.16746570743718597,4.515738540298176
0.03328895090839873,8.291758415700633,0.1685566807537689,4.498393602972968
0.03392420385526258,8.240797093842989,0.16964765407035176,4.479473231648942
0.03455945680212645,8.187084333126124,0.17073862738693468,4.458974330956644
0.035194709748990305,8.130661897740135,0.1718296007035176,4.43689700574944
0.03582996269585416,8.071575513334336,0.17292057402010053,4.413244553255485
0.03646521564271801,8.00987475562041,0.17401154733668345,4.388023444520754
0.03710046858958188,7.9456129292483855,0.17510252065326637,4.361243295331537
0.037735721536445735,7.87884693743696,0.1761934939698493,4.332916826851317
0.03837097448330959,7.80963714287559,0.1772844672864322,4.303059816251643
0.03900622743017344,7.738047220449061,0.17837544060301508,4.271691037659272
0.0396414803770373,7.66414400236503,0.179466413919598,4.238832193782138
0.040276733323901165,7.587997316291493,0.18055738723618092,4.204507838614452
0.04091198627076502,7.509679817134201,0.18164836055276384,4.1687452916563545
0.04154723921762887,7.429266813103338,0.18273933386934677,4.1315745441156775
0.04218249216449273,7.3468360867346405,0.1838303071859297,4.093028157588555
0.042817745111356595,7.262467711542114,0.1849212805025126,4.053141155741617
0.04345299805822045,7.1762438649878595,0.18601225381909553,4.011950909541252
0.0440882510050843,7.088248638459209,0.1871032271356784,3.9694970165948553
0.04472350395194816,6.998567844944402,0.18819420045226132,3.925821175184992
0.045358756898812025,6.907288825095374,0.18928517376884424,3.880967053590114
0.04599400984567588,6.814500252360295,0.19037614708542716,3.8349801552945646
0.04662926279253973,6.720291937858872,0.19146712040201008,3.78790768069652
0.04726451573940359,6.624754635660868,0.192558093718593,3.7397983859249133
0.04789976868626744,6.52797984911238,0.19364906703517593,3.6907024393755554
0.04853502163313131,6.4300596388356555,0.19474004035175885,3.64067127657257
0.04917027457999516,6.331086433006803,0.1958310136683417,3.5897574539541
0.04980552752685902,6.231152840491524,0.19692198698492464,3.538014502171046
0.05044078047372287,6.13035146739283,0.19801296030150756,3.4854967794745315
0.05107603342058674,6.028774737535892,0.19910393361809048,3.4322593257520824
0.05171128636745059,5.926514717385017,0.2001949069346734,3.3783577177541377
0.05234653931431445,5.823662945855515,0.20128588025125632,3.323847926031974
0.0529817922611783,5.7203102694498105,0.20237685356783924,3.268786174085182
0.05361704520804217,5.616546683112504,0.20346782688442216,3.213228800192176
0.05425229815490602,5.5124611771635275,0.20455880020100503,3.1572321223705915
0.05488755110176988,5.408141590632292,0.20564977351758795,3.1008523068863996
0.05552280404863373,5.303674471279097,0.20674074683417087,3.0441452407011895
0.0561580569954976,5.199144942553137,0.2078317201507538,2.9871664082165115
0.05679330994236145,5.094636577699688,0.20892269346733672,2.929970772642865
0.05742856288922531,4.990231281192373,0.21001366678391964,2.8726126622888657
0.05806381583608916,4.886009177630391,0.21110464010050256,2.815145662033656
0.058699068782953015,4.78204850820507,0.21219561341708548,2.7576225102129306
0.05933432172981688,4.678425534805515,0.21328658673366835,2.7000950011162628
0.05996957467668074,4.5752144517995905,0.21437756005025127,2.642613893260849
0.060604827623544605,4.472487305494042,0.2154685333668342,2.5852288235747256
0.061240080570408445,4.370313921246612,0.2165595066834171,2.527988227590806
0.061875333517272306,4.26876183817332,0.21765048,2.470939265722352
